Gene.Symbol	moduleColor	GS.diagnosis	p.GS.diagnosis
4669	4669	lightyellow	0.687285221430909	7.48509130488359e-05
51172	51172	turquoise	0.423898563698625	0.0275592565814548
162417	162417	blue	-0.453438641470573	0.0175281865298237
4671	4671	turquoise	0.230450093581525	0.247501240937769
126206	126206	yellow	0.0686792066788308	0.733567823512592
10135	10135	brown	-0.702594970886694	4.38951017321215e-05
340719	340719	blue	-0.240972275232783	0.225963899494067
339345	339345	turquoise	0.00173816227870963	0.993134794085907
140838	140838	brown	-0.320885192103219	0.102688257499365
54187	54187	blue	-0.552361984182797	0.00281265147771896
4673	4673	blue	-0.611081656072805	0.000709300133647981
4676	4676	greenyellow	0.290122933574352	0.142110516890589
266812	266812	turquoise	0.311379771755257	0.113875381480799
8775	8775	tan	-0.712057307425395	3.10388843567939e-05
63908	63908	blue	-0.478930134369477	0.0114915102557191
222236	222236	blue	-0.793983699382615	7.69694933315382e-07
8774	8774	brown	-0.446629031395306	0.0195211879504668
93100	93100	brown	-0.197670502220835	0.322995620250472
9476	9476	turquoise	0.26252430052019	0.185864533987939
256236	256236	darkgreen	-0.00689971805594072	0.972752894608539
26502	26502	green	0.395376274403162	0.0412260832509505
64428	64428	turquoise	0.315047544150008	0.109456782421194
80155	80155	grey	-0.0468299455074995	0.816578248739247
79612	79612	blue	-0.91570916252174	2.16369821370823e-11
79664	79664	turquoise	0.540896860191468	0.00357775856996573
4677	4677	green	0.61534120684846	0.000635088890881535
79731	79731	purple	-0.496086413388523	0.008495359502249
4678	4678	midnightblue	0.384523078576317	0.0476600717629315
9	9	lightcyan	-0.63994397583444	0.000324808105436587
55226	55226	midnightblue	0.371362333719063	0.0564962947618058
79829	79829	turquoise	0.168879385286517	0.399747339088734
122830	122830	blue	-0.772670675229577	2.32479899424182e-06
80218	80218	darkred	-0.241937267425889	0.224053674146114
57106	57106	midnightblue	-0.0138525979362831	0.945326092116982
79903	79903	midnightblue	0.220524742917021	0.26901413661507
10	10	green	0.520461019365035	0.00538401831848288
51126	51126	black	0.145540511811032	0.468859161513893
24142	24142	cyan	0.59393389055381	0.0010898047682776
9027	9027	blue	-0.757650820031713	4.73234741177367e-06
51471	51471	black	0.422990470532037	0.0279289052660594
339983	339983	yellow	0.448997036406085	0.0188080925504714
26151	26151	green	0.609892182687644	0.000731326615543463
89797	89797	lightgreen	-0.179085179851871	0.371440908388543
89795	89795	yellow	0.15945791526267	0.426925399660643
51594	51594	purple	-0.359359299715765	0.0656251976751882
4681	4681	turquoise	0.521572529182138	0.00526901484990642
79804	79804	turquoise	0.0682181206341065	0.735293245741783
4683	4683	lightgreen	-0.0933742002514688	0.643190535292587
55672	55672	turquoise	0.122983801857551	0.541112802339813
440673	440673	turquoise	0.201679666678833	0.313077805561366
728912	728912	blue	-0.253692750857205	0.201651370989871
25832	25832	lightgreen	-0.0886296982632572	0.66022069111662
284565	284565	blue	-0.814781571929996	2.29680923445957e-07
728936	728936	brown	-0.695022373898484	5.73862967601521e-05
400818	400818	green	0.488677167243572	0.00969710316982363
285622	285622	yellow	0.434626657191019	0.0234843589659235
84224	84224	turquoise	0.0101102314051788	0.960082877735439
343505	343505	turquoise	0.413447221891133	0.0320613438526545
4077	4077	pink	-0.0115270621206873	0.954494306205694
10230	10230	turquoise	0.267120567170982	0.177997160217512
83988	83988	black	0.750888513078827	6.41202327041106e-06
4684	4684	turquoise	0.00049829690951856	0.998031859686141
4685	4685	brown	-0.374863385119641	0.0540297993356912
1463	1463	blue	-0.837029675582505	5.27299098670491e-08
9918	9918	black	0.246200038887286	0.215745223244708
23310	23310	greenyellow	-0.0518646662916748	0.797242691706198
64151	64151	turquoise	0.527628148960092	0.00467834498171284
54892	54892	blue	-0.349429980714462	0.0740057841230926
29781	29781	turquoise	0.169732505615108	0.397335629892342
4686	4686	lightgreen	-0.274760590959655	0.165439915113472
22916	22916	darkred	-0.117333633437417	0.559992071076865
342897	342897	yellow	0.0588867273676102	0.770471052192027
23154	23154	tan	-0.0772576279010573	0.701704930336702
653361	653361	blue	-0.771910105952099	2.41305855182373e-06
654816	654816	turquoise	0.6935401051294	6.04206440033158e-05
654817	654817	turquoise	0.0991742406877749	0.622608871589703
4688	4688	darkgrey	0.0384573354725656	0.848960763362768
4689	4689	cyan	0.498693211828421	0.00810342926923778
8440	8440	brown	-0.104722647638063	0.603175606831027
10787	10787	brown	-0.719997332232724	2.2962190485948e-05
3071	3071	salmon	0.558641760723141	0.0024564246487926
51517	51517	green	0.328728710112641	0.0940922281238715
4691	4691	purple	-0.10535469753146	0.60097820443641
56926	56926	magenta	-0.017403890258966	0.931338933880229
8648	8648	midnightblue	0.531773671345357	0.00430724011344647
10499	10499	blue	-0.605383939953137	0.000820306374084766
8202	8202	green	0.600757766543466	0.000921254866076203
8031	8031	red	0.198084307525175	0.32196315549051
57727	57727	blue	-0.411161641257906	0.033120602346847
23054	23054	lightyellow	0.331300652027417	0.0913948982227055
135112	135112	greenyellow	-0.0748073363195652	0.71075866620615
9611	9611	black	0.50840699453517	0.00677388581338515
9612	9612	greenyellow	-0.399048134366666	0.0392129043111575
9437	9437	yellow	0.598674642252714	0.000970124588107826
9436	9436	brown	-0.331688087951913	0.0909936816003156
259197	259197	turquoise	0.528598842982283	0.0045891016166567
140875	140875	turquoise	0.793587873715194	7.86564497611807e-07
619434	619434	darkturquoise	0.212277916363302	0.287777803307904
92482	92482	blue	-0.625988431965692	0.000478422862220124
147650	147650	cyan	0.379259385586035	0.0510531160953486
644596	644596	blue	-0.811749421205817	2.76471653203001e-07
100188953	100188953	grey60	0.792114150119742	8.52342257722445e-07
100188954	100188954	turquoise	0.642779931395993	0.000299530044248224
266655	266655	darkgreen	-0.0756965200313522	0.707468660694365
54090	54090	turquoise	0.67996297466936	9.5557106325277e-05
348808	348808	blue	-0.596606682802834	0.00102084835713998
55389	55389	blue	-0.339135379182568	0.0835370927868848
55857	55857	midnightblue	0.43904175443542	0.021956645749821
54075	54075	turquoise	0.398568762173301	0.0394711953168447
54070	54070	turquoise	0.656746402497744	0.000198563796843553
54064	54064	turquoise	0.643113360008783	0.000296674605351806
118421	118421	yellow	0.70015811442385	4.78910734227739e-05
378825	378825	turquoise	0.162936148696901	0.416776188265957
100287569	100287569	tan	-0.126653919649629	0.529011818418195
503538	503538	turquoise	0.624127073762426	0.000503083782576351
114915	114915	cyan	0.687153934778219	7.51839692457314e-05
23385	23385	midnightblue	-0.0568026767014048	0.778391241797006
10403	10403	grey	0.234902990104485	0.238228030415228
54820	54820	midnightblue	0.433336762801747	0.023946662933642
81565	81565	brown	-0.426893609468035	0.026368053083986
80762	80762	lightyellow	0.268423268967455	0.175810304615094
54602	54602	midnightblue	0.375698973054755	0.05345378101562
4692	4692	midnightblue	0.548105265236333	0.00307850880242125
56160	56160	tan	-0.664745258122763	0.000155427413475564
27158	27158	turquoise	0.215036684172878	0.281410952736429
4693	4693	turquoise	0.527568044224683	0.00468391896389576
10397	10397	green	0.731903031731743	1.43329035118065e-05
57447	57447	brown	-0.579754007593138	0.00152730234127667
57446	57446	blue	-0.251957749664822	0.204857378303494
65009	65009	turquoise	0.754864410527043	5.36956698587498e-06
3340	3340	brown	-0.747527601231306	7.43081554405327e-06
8509	8509	red	0.732271778090043	1.41197106777504e-05
9348	9348	grey60	0.774038523354705	2.17333707201463e-06
4694	4694	brown	-0.672576627840789	0.000121424837479381
4705	4705	blue	-0.748215524869625	7.21121648320999e-06
126328	126328	brown	-0.199026025230669	0.319621068230669
55967	55967	blue	-0.656067337884478	0.000202669774562914
51079	51079	midnightblue	0.294566507131508	0.135828331816747
4695	4695	blue	-0.686615897529698	7.65626486316752e-05
4696	4696	blue	-0.901977504420741	1.32268047326498e-10
4697	4697	green	0.809976354833506	3.07664868227158e-07
56901	56901	blue	-0.324305887616808	0.0988700965405782
4698	4698	magenta	0.261912438207623	0.186929753016932
4700	4700	salmon	0.429919086444894	0.0252074601354728
4701	4701	green	0.200920902540968	0.31494023061754
4702	4702	green	0.696795254852592	5.39351126923267e-05
4704	4704	salmon	0.731920421145335	1.43227855209389e-05
4706	4706	red	0.855364262229727	1.31692655777688e-08
91942	91942	midnightblue	0.538711235641529	0.00374214279890728
4707	4707	tan	-0.0816756721598228	0.68548115381618
4716	4716	green	0.830907616416616	8.07236369945292e-08
54539	54539	green	0.233695105554792	0.240720380397991
4708	4708	salmon	0.366829404103488	0.0598193556642408
4709	4709	brown	-0.494470601682344	0.00874618237950683
4711	4711	blue	-0.742731055884823	9.13585895690963e-06
4712	4712	blue	-0.743681051030428	8.77274252787627e-06
4713	4713	blue	-0.824926199102309	1.20440639461835e-07
4714	4714	black	0.770127462763003	2.63183199953329e-06
4715	4715	purple	-0.359615321131809	0.0654192637262589
4717	4717	royalblue	-0.247967925701076	0.212361389846115
4718	4718	royalblue	-0.0222255516180059	0.912380865502415
4719	4719	blue	-0.957745768277424	4.85589940218266e-15
4720	4720	salmon	0.600524507801185	0.000926618579371561
4722	4722	red	0.847725850687083	2.39921550811258e-08
4725	4725	brown	-0.442841564127003	0.0207076784977451
374291	374291	lightyellow	0.415795129440437	0.0310017340908743
4728	4728	blue	-0.096289230230598	0.632813090174116
4723	4723	brown	-0.415051914228879	0.0313340513320138
4729	4729	green	0.666483014800677	0.000147232408654873
4731	4731	brown	-0.26501331531009	0.181574719060561
10529	10529	green	0.172693052868797	0.389030514795633
64168	64168	darkturquoise	0.318802217936317	0.105066543486209
54550	54550	salmon	0.671765736656204	0.000124610570758418
25977	25977	darkgrey	0.122940957841221	0.541254828353192
55707	55707	yellow	-0.100348433465548	0.618475042927054
121441	121441	blue	-0.601019279165931	0.000915273540287002
4734	4734	blue	-0.749701724706296	6.75650572035932e-06
23327	23327	tan	0.11162367727744	0.579369904150095
4738	4738	blue	-0.810087847414199	3.05613566515749e-07
4739	4739	green	0.526391660914221	0.00479415450832122
4744	4744	turquoise	0.60341307454505	0.000862071177999443
4747	4747	turquoise	0.28029908899738	0.156736958590242
4741	4741	blue	-0.505704550653596	0.00712384094867369
79661	79661	blue	-0.725174010093832	1.87627331946848e-05
252969	252969	royalblue	0.161937932643863	0.419675146952068
4750	4750	midnightblue	0.382763996062026	0.0487736082212977
152110	152110	turquoise	0.194792616680877	0.330232020689986
79858	79858	turquoise	0.694186057896664	5.90812562108213e-05
4752	4752	turquoise	0.542151034878516	0.00348624127582717
6787	6787	pink	-0.054385625212078	0.787604045050201
341676	341676	turquoise	0.508594859817516	0.00675010645119777
10783	10783	salmon	0.72785500591839	1.68694794504951e-05
140609	140609	blue	-0.686886473919206	7.58665440596965e-05
284086	284086	pink	0.269135178875192	0.174623194133404
91754	91754	blue	-0.476708871391458	0.011936926035903
26012	26012	lightgreen	-0.0119249111852214	0.952925389876066
4745	4745	yellow	0.586494835314364	0.00130339924599491
4753	4753	yellow	0.342033041033979	0.0807648101587214
29937	29937	black	0.886741684522601	7.39330243189721e-10
4756	4756	lightgreen	-0.338410751086254	0.0842415346345052
10763	10763	black	0.263212528700605	0.184671406778589
10276	10276	blue	-0.780542027627546	1.56755404644854e-06
81832	81832	blue	-0.261966239255327	0.186835919026613
81831	81831	green	0.351562189106147	0.0721404106595727
4758	4758	greenyellow	-0.419497105183839	0.0293884684519691
4759	4759	turquoise	0.24143455085225	0.22504745727517
10825	10825	blue	-0.868562241525584	4.29116332534809e-09
129807	129807	darkgrey	0.0671687071274607	0.739224902938689
54492	54492	darkturquoise	0.21691707734734	0.277123097272059
140825	140825	turquoise	0.120322852036455	0.549966729062491
84461	84461	turquoise	0.449920387169903	0.0185358926509909
4760	4760	turquoise	0.0532593219306752	0.791906676038036
4761	4761	turquoise	0.08692566115181	0.666378354423879
58158	58158	yellow	0.490136510162527	0.00944978953825535
63973	63973	yellow	0.656931698578687	0.000197456194187919
50674	50674	turquoise	0.220524895482945	0.269013796959888
91624	91624	brown	-0.410386290202708	0.0334862563460192
4763	4763	blue	-0.776575000388799	1.91574404199045e-06
4771	4771	turquoise	-0.0990799978989901	0.622941146789607
23114	23114	brown	-0.371041603059566	0.0567265734723008
10725	10725	blue	-0.741368310660126	9.68021921706116e-06
4772	4772	yellow	-0.0934678191047079	0.642856223393677
4773	4773	blue	-0.207202368127802	0.299727696337816
84901	84901	pink	-0.058594692085539	0.77157956517045
4775	4775	pink	-0.0913126836901197	0.650569277407231
4776	4776	yellow	0.185938000866669	0.353107944042955
4778	4778	cyan	0.513122235314609	0.00619795399644124
4779	4779	turquoise	-0.0711884859911664	0.72420021496388
4780	4780	brown	-0.635647923797455	0.000366664507415641
9603	9603	green	0.232993291838971	0.242176390785561
4774	4774	brown	-0.579500419641684	0.00153633619566197
4781	4781	salmon	0.440900980279258	0.021338067493739
4782	4782	blue	-0.933101790335128	1.32496634292809e-12
4783	4783	greenyellow	-0.0672483068174555	0.738926454724074
4784	4784	greenyellow	0.180431966156412	0.367794902073364
4790	4790	midnightblue	0.437904927396133	0.0223420314558022
4791	4791	turquoise	0.0728545706135349	0.718001659510872
4792	4792	red	0.770923973966656	2.5319708793587e-06
4793	4793	green	0.515666834643032	0.00590471508292983
4794	4794	black	0.741707112454462	9.5422404110028e-06
4795	4795	blue	-0.23671760483481	0.234515992119988
64332	64332	blue	-0.364656302217722	0.061465424433426
4798	4798	darkgrey	0.0159306117229376	0.937139423055431
9054	9054	lightgreen	-0.269727035140703	0.173640556881992
27247	27247	darkred	-0.151571811865141	0.450429563559613
4799	4799	magenta	0.102805194433851	0.609862524144336
152518	152518	midnightblue	0.411235307945605	0.0330860286982183
4800	4800	turquoise	-0.00517214961255877	0.979573459368024
4801	4801	turquoise	0.310628786344107	0.114796122288505
4802	4802	blue	-0.391982366065081	0.043159096306518
58157	58157	darkturquoise	0.493716592608417	0.00886533358372368
25983	25983	blue	-0.207768603962354	0.298379383178322
25791	25791	black	0.677607242768899	0.000103219432961649
4803	4803	blue	-0.923768971364997	6.44018931106259e-12
27018	27018	brown	-0.365593108693969	0.0607515566725254
55768	55768	magenta	0.285087556434555	0.149479375801873
51335	51335	brown	-0.344097216834276	0.0788331018381901
133308	133308	blue	-0.618719582081579	0.000581135821126371
79840	79840	turquoise	0.0364264361666372	0.856853879315197
4807	4807	greenyellow	-0.0539450775839417	0.78928627969915
378884	378884	turquoise	0.48035674302735	0.0112128037066599
374354	374354	blue	-0.777654954049925	1.8146628950157e-06
387921	387921	purple	-0.346983449838142	0.0761914691935137
283948	283948	turquoise	0.225631673896452	0.257799324144624
55651	55651	green	0.319822858828558	0.103896129565612
4809	4809	blue	-0.363178385484542	0.0626048580365345
4810	4810	yellow	-0.201202735935678	0.314247660247024
84276	84276	lightyellow	0.67396473288198	0.000116138081768062
4811	4811	blue	-0.690612753142031	6.6834097893901e-05
22795	22795	brown	-0.0922429271205993	0.647235643774782
60491	60491	green	0.543671577354639	0.00337797230433755
51199	51199	turquoise	0.210379699208324	0.292211147100901
4814	4814	purple	-0.316595619835546	0.107630469216929
4815	4815	cyan	0.719447794992519	2.34537839247996e-05
22981	22981	green	0.564597283596692	0.00215506908176703
80011	80011	turquoise	0.197028097389917	0.324602460727248
51388	51388	greenyellow	-0.000769815003014204	0.996959439416623
123606	123606	purple	0.130769542340377	0.515597592658816
81614	81614	turquoise	0.321399356017538	0.102107431405607
152519	152519	brown	-0.578047526633942	0.00158898867868079
79815	79815	turquoise	-0.219508526084668	0.271282654773602
25836	25836	lightgreen	-0.229445388719311	0.249625882773325
8508	8508	green	0.274107415935709	0.166488327419472
11188	11188	black	0.44696427476765	0.01941890809381
56954	56954	purple	-0.0464720038270653	0.817957042480273
286183	286183	tan	-0.0479224791811053	0.812373112151643
222698	222698	cyan	0.455274455591661	0.0170205264538643
85407	85407	darkgreen	-0.167965877966443	0.40233889343513
85409	85409	red	0.71146598518543	3.17309411637674e-05
4818	4818	yellow	0.375515128973899	0.0535801005095689
28512	28512	brown	-0.402048711166211	0.0376265975112534
28511	28511	turquoise	0.215631303164027	0.280050502625278
284353	284353	turquoise	0.259010565584699	0.192039364664838
55922	55922	tan	0.183172171320487	0.360441533080889
4820	4820	blue	-0.787686869923977	1.08082781732073e-06
7080	7080	turquoise	0.210271619833499	0.292464858027427
4821	4821	turquoise	0.506524754034715	0.007016055484498
1482	1482	turquoise	0.390063989588202	0.0442830829700772
4825	4825	turquoise	0.266981928175982	0.178231008011704
54475	54475	turquoise	0.193137406690652	0.334438263588945
22871	22871	grey60	0.809676211133181	3.13249013366624e-07
57555	57555	salmon	0.551396998980619	0.00287113060175721
54413	54413	yellow	0.333632117740007	0.0890005377903123
57502	57502	cyan	0.075947051580566	0.706542608676444
22829	22829	turquoise	0.509668409398261	0.00661556552342101
51701	51701	midnightblue	0.399481236946757	0.0389807032267008
57486	57486	blue	-0.655244078631653	0.000207747693965147
197358	197358	blue	-0.0644468799432071	0.74945194453081
58484	58484	turquoise	0.56385532761927	0.002190787829456
22861	22861	blue	-0.603310244784869	0.00086430006638519
204801	204801	turquoise	0.403724268524006	0.0367633301782263
91662	91662	turquoise	0.779819624630468	1.6263648117603e-06
338323	338323	yellow	0.278886497221681	0.158925016173529
55655	55655	turquoise	0.160331337766915	0.424364196984618
114548	114548	turquoise	0.372684790874217	0.0555544952590369
147945	147945	yellow	0.58959233756562	0.00121042793570638
171389	171389	turquoise	0.12258801896209	0.542425469467677
199713	199713	yellow	0.529366806210068	0.00451952494092227
126205	126205	turquoise	0.760133147549345	4.22269019816441e-06
338321	338321	turquoise	0.815185136745141	2.24025704520613e-07
79671	79671	salmon	0.328042470093804	0.0948219418453175
4828	4828	blue	-0.130307203963867	0.517096204043825
4829	4829	turquoise	0.393536696838855	0.0422650936360423
51068	51068	blue	-0.9320755905483	1.59368548319981e-12
4830	4830	green	0.470331113658194	0.0132962812287354
4831	4831	blue	-0.570203717789849	0.00190097942813187
4832	4832	pink	0.542366659171695	0.00347071010071793
4833	4833	blue	-0.501478014795837	0.00770161725291717
8382	8382	black	0.407176473164811	0.0350346083873132
10201	10201	blue	-0.361383586212876	0.0640105566485227
29922	29922	greenyellow	0.0994627362791141	0.621592160874955
9111	9111	purple	-0.210890200617467	0.291014646607536
64802	64802	blue	-0.466733929543755	0.0141179708919573
23057	23057	turquoise	0.507838837500801	0.00684623124123687
349565	349565	yellow	0.0183855617490456	0.927475846852693
57407	57407	black	0.762853316509726	3.72120439002921e-06
129521	129521	yellow	0.362355484570712	0.0632463559784377
4836	4836	magenta	0.329457028597246	0.0933223996787059
9397	9397	green	0.432067487370831	0.0244087762962326
10316	10316	turquoise	0.179341910420688	0.370744271912394
56923	56923	turquoise	0.57153551800402	0.00184456300869161
4826	4826	turquoise	0.691763555273525	6.42442410213824e-05
4837	4837	brown	-0.428098354447601	0.0259008231920295
23530	23530	brown	-0.725455020951434	1.85557720743733e-05
28987	28987	turquoise	0.326203482855396	0.0967984033209442
26155	26155	brown	-0.311086742227305	0.11423399705637
64318	64318	green	0.505818223923381	0.00710882010944288
79050	79050	darkgreen	-0.319283452247447	0.104513473642679
10392	10392	turquoise	0.536616731086109	0.00390566976963691
64127	64127	turquoise	0.168914505288121	0.399647894654903
4838	4838	turquoise	0.115331855016653	0.566751826417925
9241	9241	turquoise	0.578367156210339	0.00157727370770875
79954	79954	lightcyan	-0.369456771570726	0.0578752282704634
25926	25926	green	0.374230826364872	0.0544690812383114
8996	8996	magenta	0.209032464928322	0.295383629115008
8715	8715	turquoise	0.611174461063505	0.000707606141576909
65083	65083	blue	-0.564097467874473	0.00217907537782049
51406	51406	brown	-0.477664141903319	0.0117436439611016
55035	55035	brown	-0.447672151355414	0.0192043832921727
79707	79707	turquoise	0.630565570683639	0.000422221868103011
9221	9221	greenyellow	0.156504073802507	0.435649526731939
23420	23420	blue	-0.506865421777465	0.00697169267537575
408050	408050	blue	-0.703237580149645	4.28919845202316e-05
4841	4841	purple	-0.317793013863894	0.106233468987389
55505	55505	green	0.783934749467059	1.31613128464461e-06
8602	8602	lightgreen	-0.0292102071537284	0.885003679426798
4839	4839	turquoise	0.495753818441846	0.00854648924691125
51602	51602	magenta	0.193209299547476	0.334254898152854
4842	4842	turquoise	0.126296186068834	0.530185613255145
9722	9722	cyan	0.452040938845951	0.0179229865572839
4843	4843	turquoise	0.309515441459878	0.116171227933009
4846	4846	cyan	0.736669176783917	1.17868263763587e-05
51070	51070	blue	-0.177067171562175	0.376943249544745
115677	115677	blue	-0.797281410527094	6.41328684370985e-07
4851	4851	midnightblue	0.507294881777981	0.00691610388900808
4853	4853	cyan	0.613148611875942	0.000672396456598308
388677	388677	brown	-0.638451205949153	0.000338850487499417
4854	4854	magenta	0.214356745322874	0.28297175812228
4855	4855	black	0.297430885294065	0.131886938656373
147111	147111	blue	-0.59468470286	0.00107003820125087
4857	4857	yellow	0.356905280378458	0.0676246437860105
4858	4858	turquoise	0.353462657587004	0.0705084171362302
27035	27035	turquoise	0.0384732511688048	0.848898961885258
50508	50508	yellow	0.137551543637966	0.49386051838065
50507	50507	turquoise	0.674804531028052	0.000113039282110137
79400	79400	turquoise	0.603880127623405	0.00085201030829945
10811	10811	cyan	0.638243061553032	0.000340850158440287
124056	124056	turquoise	0.119734518263262	0.551933324628115
4860	4860	salmon	0.371862841703056	0.0561383983289924
84656	84656	brown	-0.473210638811894	0.0126674549375478
57185	57185	tan	-0.395340433423932	0.0412461308331682
4861	4861	green	0.140041795131219	0.485996280096131
4862	4862	turquoise	0.0715588429355442	0.722820843335645
64067	64067	yellow	0.321032985816416	0.102521050176503
266743	266743	turquoise	0.642562198613824	0.000301407668443072
4863	4863	blue	-0.499072166360226	0.00804773802456047
2831	2831	blue	-0.191534665121744	0.338541904845789
2832	2832	darkturquoise	0.541475007231105	0.00353531974562625
4864	4864	red	0.592364673875738	0.00113214181497529
29881	29881	cyan	0.579054032303271	0.00155235045562361
10577	10577	red	0.63231638269063	0.000402304269074169
56654	56654	blue	-0.710079565508415	3.34076524846455e-05
79716	79716	red	0.721943014372996	2.12946086467406e-05
9520	9520	brown	-0.442514073660418	0.0208129807155525
8620	8620	green	0.615512754603149	0.000632247609768323
64106	64106	turquoise	0.372103098078745	0.0559672294169166
10886	10886	turquoise	0.510697757993277	0.00648869420760867
4867	4867	turquoise	0.476395109137542	0.0120009843719397
27031	27031	turquoise	-0.13652706420266	0.497114281464518
261734	261734	yellow	0.4251272026872	0.0270654371308848
4868	4868	yellow	0.415891008321991	0.0309590707596398
7827	7827	yellow	0.585660421013516	0.00132947595773835
9284	9284	blue	-0.901540705259471	1.39488066811025e-10
80896	80896	magenta	0.2525839332703	0.203696304642216
55666	55666	darkgrey	-0.276268495895422	0.163037398065081
10360	10360	green	0.289434249730165	0.143102583855914
4878	4878	yellow	0.577171968599854	0.00162146468783838
4881	4881	blue	-0.775978548222	1.97371427567543e-06
4882	4882	magenta	0.109662198234651	0.586093983828407
4883	4883	brown	-0.145708743274475	0.468339856267413
594857	594857	turquoise	0.507272557254319	0.00691898432062864
387129	387129	turquoise	0.65614271029349	0.000202210377355048
27020	27020	royalblue	-0.108930406097791	0.588611285615952
4884	4884	turquoise	0.650563577267689	0.000238801361499877
4885	4885	turquoise	0.3857771830555	0.0468785118774385
23467	23467	yellow	0.155765750128017	0.437845123693247
64111	64111	yellow	0.265292220966526	0.181098358284009
283869	283869	black	0.332206707396894	0.0904586970843237
4852	4852	turquoise	0.645382738147453	0.000277866533538153
4886	4886	brown	-0.43986663522838	0.0216804201778135
4887	4887	turquoise	0.721721518983027	2.14788368972724e-05
4889	4889	blue	-0.690660241124981	6.67254242635656e-05
4888	4888	blue	-0.566833086112587	0.00205044441434701
1728	1728	turquoise	0.40419109377637	0.0365256566839705
4835	4835	royalblue	-0.280001604808122	0.157195960131044
8431	8431	turquoise	0.227297439630838	0.254208142313594
9572	9572	blue	-0.568216574447487	0.00198791651977927
9975	9975	darkred	-0.543713636469018	0.00337501878922123
7376	7376	lightcyan	-0.263037339206595	0.184974613128536
10062	10062	lightyellow	0.715646981743054	2.7118440656935e-05
9971	9971	blue	-0.807777877286147	3.50738935799272e-07
8856	8856	blue	-0.811609578177916	2.78823820385864e-07
9970	9970	greenyellow	-0.0806054021682217	0.689399208698562
7181	7181	darkgrey	-0.0803789025414608	0.690229388008058
7182	7182	blue	-0.74190970161309	9.46057767454393e-06
126382	126382	green	0.503892179995596	0.00736696113142691
7101	7101	turquoise	0.601377180297476	0.000907142290307159
10002	10002	yellow	0.193094773041387	0.334547031052305
7025	7025	brown	-0.688457596540471	7.19342066881409e-05
7026	7026	brown	-0.722421783950531	2.09011975805928e-05
2063	2063	magenta	0.394737158470951	0.0415847354710995
2908	2908	lightcyan	-0.253677744706927	0.20167895191308
4306	4306	blue	-0.670324248754649	0.00013045629312851
3164	3164	turquoise	-0.105720981254888	0.599706327541122
4929	4929	midnightblue	0.211188393229656	0.290317182846809
8013	8013	turquoise	0.75762835718367	4.73720069280142e-06
2494	2494	turquoise	0.161274794041776	0.421607126374582
2649	2649	turquoise	0.588603825667307	0.00123945335735192
441478	441478	blue	-0.404919249389813	0.0361573860378859
4893	4893	blue	-0.872536543273025	2.98971560624289e-09
29959	29959	brown	-0.624947845954029	0.000492075879908097
340371	340371	black	0.534393316285528	0.00408588075649917
4897	4897	brown	0.141898288290362	0.480175112146489
4898	4898	green	0.0459542714336781	0.819952285594968
4899	4899	blue	-0.522328850089447	0.00519195656776228
3084	3084	turquoise	0.316362857246902	0.107903610488015
9542	9542	turquoise	0.199561572832678	0.318293819527039
10718	10718	yellow	0.273776151158083	0.16702182859253
145957	145957	black	0.33977367971155	0.0829202893350586
4900	4900	blue	-0.370736310102423	0.056946448251364
8204	8204	blue	-0.684563548835259	8.20294930547649e-05
83714	83714	blue	-0.815923480842591	2.14003831570427e-07
203447	203447	blue	-0.801807030921445	4.96556760353935e-07
4901	4901	turquoise	0.59999659019296	0.000938858118309225
11270	11270	darkgreen	0.114834104755603	0.568438347029619
123904	123904	turquoise	0.29695460664141	0.132536466972336
8829	8829	blue	-0.783875727473896	1.32017486891856e-06
8828	8828	blue	-0.204419149604083	0.306410390931646
80023	80023	darkgrey	0.220460681796752	0.269156779319771
4902	4902	cyan	0.319940769457065	0.103761545167476
9378	9378	yellow	0.25515171641903	0.198982142820216
9379	9379	turquoise	0.339287059064508	0.0833902064893549
9369	9369	blue	-0.207495964174038	0.299028114120075
79366	79366	darkred	-0.19557409393464	0.328257340987229
64324	64324	blue	-0.684074962406077	8.33807774479753e-05
50814	50814	blue	-0.411390213761369	0.0330134219851723
4905	4905	purple	-0.358345253306228	0.0664457875936119
55968	55968	royalblue	0.384490035137546	0.0476808025438942
25936	25936	black	0.216884623908946	0.277196744496265
8439	8439	salmon	0.6428323494476	0.000299079551660203
197370	197370	greenyellow	0.148180608143546	0.460744156588414
286053	286053	green	0.523112800478729	0.00511309304612783
54780	54780	salmon	0.633257241067989	0.000391944508771372
54888	54888	green	0.578048684929927	0.00158894608998041
387338	387338	blue	-0.552165314535549	0.00282448641593199
55695	55695	blue	-0.452477993660509	0.0177987572003378
155400	155400	darkgreen	-0.154991069737087	0.440155244121121
260294	260294	turquoise	0.363290854428633	0.0625175756757655
221078	221078	magenta	0.0758622113044117	0.7068561623622
79730	79730	turquoise	0.597720018704035	0.000993261412840472
30833	30833	lightyellow	0.607650200737523	0.000774466293593812
93034	93034	turquoise	0.467543752967443	0.0139294146017831
22978	22978	lightyellow	0.692003170788466	6.37163210503978e-05
51251	51251	midnightblue	0.372290693189563	0.0558338623551626
115024	115024	salmon	0.626201435997017	0.000475669332167289
221294	221294	brown	-0.470871658065026	0.0131763051128473
64943	64943	blue	-0.442107128961218	0.0209444404188154
51559	51559	blue	-0.24346593700002	0.221049867108014
4907	4907	brown	-0.582464156122862	0.0014335832395
