logFC	AveExpr	t	P.Value	adj.P.Val	B	entrez_id
8642	-1.89415150362575	6.25207177712717	-6.66754025201872	0.000000274228816862033	0.00000623761158567164	6.73626905720043	8642
100188953	2.45593867695605	8.5137243393842	6.66514132883888	0.00000027598980846888	0.00000626771229454822	6.72992296425124	100188953
23048	2.00055770200853	11.9410735689444	6.66474071044098	0.000000276285008482278	0.00000626771229454822	6.72886311740462	23048
51530	2.07426793617232	11.4647795599972	6.66113040723253	0.000000278959789498002	0.00000632000953558056	6.7193112655131	51530
2005	-1.68264763816867	7.75871087475052	-6.65997312290115	0.000000279822738873113	0.00000633117453495318	6.71624914977844	2005
100190938	1.67877411264464	10.293636826587	6.6569106494253	0.000000282119411528284	0.00000637470612178506	6.7081453794314	100190938
100	3.11342056530872	8.19678260592856	6.65485490268594	0.000000283671814545165	0.00000640132768838397	6.70270505622427	100
9902	-2.73479623210928	8.09011610275103	-6.65323764456983	0.000000284899178473421	0.00000641667679043964	6.69842486352015	9902
677882	-2.27784202083045	7.67730381900351	-6.65297071639735	0.000000285102271893255	0.00000641667679043964	6.69771839436079	677882
644314	2.14565070633593	6.83696332150993	6.65176046073376	0.000000286024943700459	0.00000642898378711741	6.69451516877592	644314
30816	2.43351101500931	6.7540866606194	6.65121287637715	0.000000286443404268783	0.00000642994019687339	6.69306581221548	30816
1153	-1.79975023828482	12.4483121901221	-6.65001629008427	0.000000287359990253646	0.00000644206111833371	6.68989856527874	1153
1258	2.27894170982749	8.34304942786727	6.64708070699095	0.000000289621269820984	0.00000648425630927739	6.68212778380999	1258
199699	3.48465938264823	8.76717149362477	6.64602325287254	0.000000290440240732269	0.00000648752430759914	6.67932839546653	199699
54454	-1.75519982797774	5.98639063086396	-6.6458182136633	0.000000290599309950387	0.00000648752430759914	6.67878558473596	54454
677832	-1.93082037173187	6.06159889987708	-6.64542441628154	0.00000029090506541529	0.00000648752430759914	6.67774305363448	677832
54855	2.28644358234892	8.80936186872066	6.64256924377635	0.000000293131682441347	0.00000652866852624902	6.67018388598522	54855
9817	-2.00013365450188	9.36623982570976	-6.63964052841014	0.000000295433612387505	0.0000065713809361356	6.66242920361304	9817
8302	-1.73970644532418	5.83307473620481	-6.6388319397399	0.000000296072375356052	0.00000657703633826658	6.66028807039003	8302
9570	-1.69860831723635	8.04903909761869	-6.63549753204698	0.000000298721297311063	0.00000662727339884012	6.65145794114968	9570
84649	-1.53181786361043	5.8059799655973	-6.62732321576832	0.000000305317285231178	0.00000676483440917008	6.62980637049707	84649
81628	-3.53516528168274	7.71506655615229	-6.62623273904704	0.000000306208304865008	0.00000677579955331948	6.62691751143711	81628
692090	-1.80248821971094	6.21139807063696	-6.62259930570723	0.00000030919622840945	0.00000683307685651633	6.61729111418542	692090
25924	-1.40704351894856	5.5688074481779	-6.62109283745768	0.000000310443714227112	0.00000685179320239323	6.61329952003663	25924
10523	-3.10792670377895	10.401521205082	-6.6195361857458	0.00000031173811828009	0.00000687149550667648	6.60917473283907	10523
23262	-1.99704640953056	5.88279302352429	-6.61574087538016	0.000000314917021811843	0.00000693263276459662	6.59911703109402	23262
1266	2.01381799190578	11.8489912184835	6.61137082746541	0.00000031861805788899	0.00000700509239099123	6.58753457512297	1266
84677	1.92766003299442	7.47523719453124	6.61049994781008	0.000000319360868551395	0.00000701080270787703	6.58522616493932	84677
196264	1.81173390874173	6.83368432896937	6.61010592772957	0.000000319697521902607	0.00000701080270787703	6.58418172630587	196264
26792	-2.74584637428	7.64370107806496	-6.60438622945613	0.000000324625191976276	0.0000071097489228607	6.56901874165514	26792
7036	-1.15980265993729	13.9566292319169	-6.60025436028551	0.000000328232755017299	0.00000717956684727737	6.5580632027123	7036
81858	-1.96692230502681	6.76164606087694	-6.59761142958956	0.000000330561605228675	0.00000722127235943356	6.55105470644306	81858
346525	2.06286080431454	5.91360206525204	6.59553549604315	0.000000332402581200528	0.00000725222723397326	6.54554930990991	346525
85416	2.55359768334938	6.77344280832356	6.59356988217038	0.000000334155304336889	0.00000728027343925841	6.54033611168611	85416
9166	-1.57343216820735	7.19569596418157	-6.59314062846735	0.0000003345393115029	0.00000728027343925841	6.53919759772651	9166
4616	1.6477975272073	11.221517613374	6.59265863356593	0.000000334971033821915	0.00000728040601464276	6.53791917728604	4616
399940	-1.96551584790727	6.00716597775724	-6.59177798523387	0.000000335761288959038	0.00000728832087264511	6.5355833314777	399940
8876	-3.40611561721787	8.17101196234342	-6.59103451368833	0.000000336429918963014	0.00000729357891490794	6.53361127936016	8876
693136	1.59440811826227	6.33772494745784	6.58889439295158	0.000000338362149934662	0.00000731432599830915	6.52793433964358	693136
692058	-1.43654948413674	5.67338609928339	-6.58832287974319	0.000000338880047589351	0.00000731432599830915	6.52641825682006	692058
221143	1.85731551962087	8.91363847069636	6.58790732982979	0.000000339257117922238	0.00000731432599830915	6.52531588687594	221143
6081	-2.36224939352457	11.5852498752048	-6.58778593642254	0.000000339367350657982	0.00000731432599830915	6.52499385166861	6081
10813	-2.11693197227522	7.12099755109358	-6.58761241326108	0.000000339524983493567	0.00000731432599830915	6.52453352307869	10813
4716	1.76682160325078	10.9810008770404	6.58594005686672	0.000000341048004734205	0.00000733789449179696	6.52009689144494	4716
24145	-1.61097400499784	6.82261750090389	-6.58475769108824	0.00000034212896749728	0.00000734744652601603	6.51696001012101	24145
2887	-1.77620852120009	7.39903795471413	-6.58451523355443	0.000000342351059996187	0.00000734744652601603	6.51631674093837	2887
112939	-2.26309980641866	6.98766354324624	-6.58236161587502	0.000000344330212410642	0.00000738066200912787	6.51060269320589	112939
729905	-2.79538687034622	6.38017718188346	-6.57972557079527	0.000000346768506493944	0.00000741845946220979	6.50360806836533	729905
59341	-1.64576384654409	6.04898337267014	-6.57951828763893	0.00000034696098040151	0.00000741845946220979	6.50305802471172	59341
9600	2.56090229944859	6.99601044775943	6.57892887733963	0.000000347508872584145	0.00000742089795949039	6.50149395213757	9600
6604	2.00938538694285	7.46954257126663	6.5761207247701	0.000000350131287167167	0.00000746757564463141	6.49404173325345	6604
7562	-1.65935672810289	6.49469767279886	-6.57551706435692	0.000000350697634799871	0.00000747034002895616	6.49243965615881	7562
10263	-1.69567769685482	12.283415520437	-6.57493831068182	0.000000351241487178351	0.00000747261895296729	6.49090364837757	10263
23126	-1.34554376866036	8.00091772542644	-6.57300803524581	0.000000353061547594811	0.00000750200965417297	6.48578048864413	23126
57186	-1.50393623006743	6.48543155916953	-6.56699664812191	0.000000358791179055367	0.00000761429667213655	6.46982341570247	57186
387509	-1.92161281724563	6.88727691298934	-6.56284427216961	0.000000362803889557912	0.00000768991391683777	6.45879909789518	387509
8227	-1.91275654520004	7.5648097884908	-6.56020319831891	0.000000365379769986897	0.00000773492693765578	6.4517863756759	8227
5145	2.12375030378458	6.15275397919352	6.55506889456476	0.000000370440511493184	0.0000078323670569727	6.43815166463804	5145
78988	2.00301558156465	8.16849895567589	6.55360698708501	0.000000371894426971605	0.0000078534002140115	6.43426896643189	78988
677840	-2.3766226445554	6.72695360074148	-6.55283057272012	0.000000372668947098085	0.00000785835102939127	6.43220679845178	677840
5793	-1.51374903011338	5.85360171670034	-6.55204513761366	0.000000373454129586792	0.00000785835102939127	6.43012061520251	5793
57645	1.67806985504515	10.8079178066944	6.55199218465967	0.000000373507125805034	0.00000785835102939127	6.429979965571	57645
80255	-1.79953828935959	8.35323735620141	-6.55105445100782	0.000000374446889393343	0.0000078684447703601	6.42748918594644	80255
5184	-1.47972812564769	12.3027720542462	-6.55036504103999	0.000000375139320108164	0.0000078733227858284	6.42565794493579	5184
149420	-1.82808758632641	6.63275545201568	-6.54845627999842	0.000000377063223390282	0.00000790400298540536	6.42058758383801	149420
2817	-2.40133861769113	6.85253346125115	-6.54599882683179	0.000000379554905922617	0.00000794649530698453	6.41405920849402	2817
150248	2.25362352008604	6.34089491808927	6.54496288777698	0.000000380610268603904	0.00000795884919861832	6.41130700792119	150248
23049	-2.32394264514852	7.06766743198808	-6.54145938007991	0.000000384201555339374	0.00000802413626871794	6.40199844357116	23049
83874	-2.04957640889506	6.58768204707275	-6.53878394513172	0.000000386967134937322	0.00000807204005256451	6.39488925701225	83874
151194	1.33289943257459	7.89060767122761	6.53776777295312	0.000000388022824860392	0.00000808420270309014	6.39218890616234	151194
116843	2.14121866893695	9.9837225739455	6.53519452956928	0.000000390709212325921	0.00000813026894992079	6.38535041405013	116843
400322	-3.4686034280482	8.93355290418584	-6.53219480018411	0.000000393864643993277	0.00000818597173208385	6.37737776220427	400322
5737	-1.73048724104691	6.15755270152868	-6.52826474256028	0.000000398037814417199	0.00000826266603835703	6.36693126173489	5737
9027	-3.0829315138175	10.4200363220432	-6.52680057563709	0.000000399603987312805	0.00000828512267028549	6.36303899777047	9027
10298	-1.37363250210741	5.82991544067921	-6.52619328689246	0.000000400255415819578	0.00000828858218837031	6.36142455673834	10298
2730	1.29257150508484	10.7823314394215	6.52018043236249	0.000000406763674210738	0.00000841317127856672	6.34543794774667	2730
55970	-2.29814855135598	9.32559388480269	-6.51445888199411	0.000000413056197950365	0.00000853300273664372	6.33022282331114	55970
54926	-1.99813660315798	6.5734107198043	-6.51225285888632	0.000000415508636994458	0.0000085733115027626	6.32435563703957	54926
10554	-2.45881658244291	9.17114408829171	-6.51110433211742	0.000000416791291376825	0.00000858941570963926	6.32130081821771	10554
6778	1.50286398204759	12.5993565068741	6.51000063386813	0.000000418027662488435	0.00000860452847998158	6.31836512184309	6778
100132708	2.56004318062452	8.84334019313751	6.50727683324839	0.000000421094812100582	0.00000865724370310151	6.31111969423208	100132708
89891	-3.03864708042944	8.15424575823912	-6.50435255860257	0.000000424413096748043	0.00000871498921953815	6.3033402598619	89891
6304	-2.48095174851494	8.14692226250612	-6.50370678948922	0.000000425149439831349	0.00000871964168862737	6.30162222048209	6304
4487	2.78751603680176	7.74577266364447	6.49789487446917	0.000000431835050440136	0.00000884615393745931	6.28615821419579	4487
441426	2.2851087997068	6.34665680643557	6.49706752707283	0.000000432795395360088	0.0000088552215761176	6.28395661207311	441426
115361	-2.00165262150778	6.3366212066156	-6.49598609800632	0.000000434053929730412	0.00000887036137161134	6.28107879756593	115361
2280	-1.32733956410922	8.634000922977	-6.49514105991624	0.000000435039939882611	0.00000887990235285449	6.27882997601879	2280
27327	-1.59555162629046	7.56298195293752	-6.49167081985312	0.000000439112951575679	0.00000895235642038378	6.26959428398639	27327
51094	-1.71944636194787	8.45791452573744	-6.48419819850364	0.000000448015224445402	0.00000912297668349834	6.24970304300171	51094
997	-1.94130004788186	6.46720664951358	-6.48314877582841	0.000000449279981550524	0.00000913785265686292	6.2469092082748	997
317781	1.44999935422475	12.749251800138	6.47699403536701	0.000000456770799775703	0.00000927917402632232	6.2305217445919	317781
55009	-2.73889339927502	11.6187283521443	-6.47598559543648	0.000000458010163043	0.00000929331416233751	6.22783637920942	55009
64093	-1.84756501950416	8.46034525094876	-6.47202349956104	0.000000462912620538381	0.00000938165921126661	6.21728488678475	64093
5318	-1.89919521066777	8.01872765250817	-6.47013083432822	0.000000465273219819824	0.00000941834133138235	6.21224402785595	5318
117195	1.83965477710051	6.5684290121363	6.46809012151127	0.000000467832135402273	0.00000945894642559798	6.20680851296831	117195
259289	-1.82387946726429	6.04054095251229	-6.46383127070629	0.000000473218467647211	0.00000955655476871966	6.19546373268112	259289
149421	2.18359375612029	6.27554999680858	6.46059630126175	0.000000477351808066741	0.00000962865881719529	6.18684532334489	149421
10136	3.18955633179292	6.96705476747272	6.45777517969055	0.000000480986218328522	0.00000968471357301269	6.17932871884196	10136
80314	-2.16540969781807	9.49271956249592	-6.45756108834354	0.000000481263170830797	0.00000968471357301269	6.1787582649877	80314
990	2.82706812480625	7.35591563147172	6.45657823183098	0.000000482536686669696	0.00000969893069974754	6.17613935845996	990
6480	-1.54506289794883	9.32404472606583	-6.45410946668599	0.000000485750615181238	0.00000975207074257637	6.16956074945315	6480
7507	-1.58402742984566	5.96651027350774	-6.45341103202813	0.000000486663791894592	0.00000975894977767526	6.16769950906172	7507
641372	2.23247419951333	7.3562654576528	6.45132513167175	0.000000489401392632452	0.00000980235459130925	6.1621405956775	641372
7094	1.87395457024293	10.7652960825963	6.44956631573447	0.000000491721836642472	0.0000098373122991456	6.15745306776804	7094
157285	1.62862374745667	11.8623855603103	6.44760846966854	0.000000494317976199261	0.00000987769740991631	6.1522347777934	157285
7082	-1.45595733050329	7.48541047738563	-6.44576389360653	0.000000496776619609626	0.00000991524396548735	6.147318085825	7082
645037	3.78502019239131	7.65171835098172	6.44133570796737	0.000000502729652452371	0.0000100223667892748	6.13551362012185	645037
64241	-2.19501053148297	9.76177713296139	-6.43991841817893	0.000000504650210790568	0.0000100489427887924	6.13173511347914	64241
8856	-1.81844574647481	8.83781239017668	-6.4328381350095	0.000000514356529395976	0.0000102090271260361	6.11285643321691	8856
923	2.81343649942297	7.53002353732122	6.43275617404858	0.000000514469989442686	0.0000102090271260361	6.1126378694923	923
677836	-1.91335872314446	6.49708660110205	-6.43274890203477	0.000000514480057447712	0.0000102090271260361	6.11261847732457	677836
140880	2.16410048189879	6.13078229039453	6.43189028517573	0.000000515670204776986	0.0000102207866195948	6.11032878506907	140880
100302157	-1.89059081780163	6.19775434053441	-6.43099080609029	0.000000516919983025146	0.0000102336994324596	6.10793005692108	100302157
349667	-3.62462961296484	8.18324249118523	-6.42900657271099	0.000000519687828957664	0.0000102766015194461	6.10263826444886	349667
57167	2.43417400361825	6.55330990024701	6.42834842525271	0.000000520609202964665	0.0000102814268223318	6.1008829632162	57167
1487	-1.62637916311261	8.43069747382309	-6.42797408478601	0.000000521133999120821	0.0000102814268223318	6.09988456818559	1487
728833	1.86737468429565	6.22421436741794	6.42638765479336	0.000000523364003751838	0.0000103055590324111	6.09565330362469	728833
9185	-1.45416684439646	6.95286109054398	-6.42624701519569	0.000000523562163061398	0.0000103055590324111	6.09527818477418	9185
23064	-1.9044955055871	7.52571372191036	-6.42543112433045	0.000000524713242401976	0.0000103157412336657	6.09310197884203	23064
55966	-1.78772875471013	6.30893041990015	-6.42502609125192	0.000000525285624935565	0.0000103157412336657	6.09202162283283	55966
136051	1.81003931064509	10.0212146340936	6.42365442807947	0.000000527228725946099	0.0000103420267859037	6.08836284355227	136051
55022	-1.73098103757066	6.42298565603334	-6.41767900815401	0.000000535778814299911	0.000010497705175945	6.07242211798607	55022
644615	-1.63580952908134	9.56027221233357	-6.41358667598702	0.000000541715329505153	0.0000105941092076034	6.0615031864241	644615
9618	-2.00445622085342	6.55974668959791	-6.4134342208989	0.000000541937770046943	0.0000105941092076034	6.061096386861	9618
441871	3.47812662915561	7.12775423302316	6.41005923271446	0.000000546885827589698	0.0000106786325124678	6.05209032114604	441871
284565	-2.22881638418494	7.01914312260041	-6.40870431297285	0.000000548885118187194	0.0000106985234112533	6.04847448305162	284565
51738	3.43221685418785	8.97890136175263	6.40847732877091	0.000000549220774349563	0.0000106985234112533	6.04786872121101	51738
2189	2.90374240729366	9.10595584610557	6.40809887042687	0.000000549780887371627	0.0000106985234112533	6.04685870457805	2189
53339	-1.51941887518967	6.03595504067163	-6.40598347355777	0.00000055292231509365	0.0000107474274996328	6.04121298339835	53339
5719	-1.51631576741469	6.2925241724867	-6.403421290283	0.000000556751587199441	0.0000108095753678166	6.03437434165929	5719
8675	1.52717867423038	7.90519593758676	6.40185161792804	0.000000559110771887555	0.0000108430722824678	6.03018450607762	8675
151050	-1.80796804903771	6.86855718696689	-6.4003565685105	0.0000005613672123965	0.0000108745030215653	6.02619366445531	151050
58526	-2.26825894352044	7.6418185282393	-6.39937927923664	0.000000562847192528065	0.0000108908384934305	6.02358481521754	58526
6118	1.53466504693729	10.3345302839154	6.39825832985921	0.000000564549593299775	0.000010908376708996	6.02059237014994	6118
84334	2.04243677339119	11.3442440706715	6.39794325351189	0.000000565029042044456	0.000010908376708996	6.01975123497375	84334
55140	2.1546864595715	9.79980938504685	6.3958236592017	0.000000568265143423554	0.0000109584839664711	6.01409250002048	55140
1654	-2.17894728593846	8.67031295002632	-6.39350361667573	0.000000571828799422812	0.0000110147878537468	6.00789819169789	1654
91369	-1.78597729317987	7.07034854916182	-6.39192632398682	0.000000574264483163492	0.0000110492620748161	6.0036867024342	91369
10425	1.53872314095087	10.9035577367616	6.38519780705598	0.000000584773337767021	0.0000112388179129269	5.98571872560164	10425
11278	-1.76383111467586	6.28665759003945	-6.38267260587102	0.000000588767361745569	0.0000113028795989427	5.97897440002108	11278
10026	-1.63139811250225	5.78642028237141	-6.38034945063639	0.000000592466208105428	0.000011361137320228	5.97276923193371	10026
377	-1.36807119470358	6.07543282146103	-6.3775693646879	0.000000596923503148172	0.0000114337922971439	5.96534300895239	377
2674	-1.74792097444755	6.59907592725883	-6.37556387412561	0.0000006001599610534	0.0000114829263241817	5.95998550334444	2674
23130	1.96449514052427	10.8231707590295	6.37512499677031	0.000000600870586867607	0.0000114836775289055	5.95881303361675	23130
158747	2.45818431434968	9.75364979200144	6.37379514001405	0.000000603029083603711	0.0000115042008454382	5.95526019709018	158747
3065	1.84849932166479	10.2169679754389	6.37363497722053	0.000000603289573712839	0.0000115042008454382	5.95483229735934	3065
1284	-2.38512932332062	7.69017611848999	-6.36708604850826	0.000000614038947948316	0.0000116890848485908	5.93733400505727	1284
8111	2.42719494674383	6.36024192737881	6.36659700386439	0.000000614849402114199	0.0000116890848485908	5.93602716912314	8111
10866	1.99215594511395	9.98525329125788	6.36648500738004	0.000000615035157189809	0.0000116890848485908	5.93572788686499	10866
65056	-1.72161678407628	7.34807708350506	-6.36317576715256	0.000000620549512025663	0.0000117497819168997	5.92688431426566	65056
84328	-1.71095712711753	10.7061349244769	-6.36307069116657	0.000000620725423030669	0.0000117497819168997	5.92660349575714	84328
54103	-1.78062899620396	6.83001717417698	-6.3629679799066	0.000000620897423966077	0.0000117497819168997	5.92632899616848	54103
389756	-1.80739209606872	5.96490485964255	-6.36292077517296	0.000000620976489498819	0.0000117497819168997	5.9262028395054	389756
29928	2.0354106693677	10.5558247341896	6.36031100741257	0.000000625363614780935	0.0000118083176974579	5.91922783931258	29928
677766	-2.10522059568353	6.1753484678172	-6.36022594763006	0.000000625507130548447	0.0000118083176974579	5.91900049473937	677766
80213	-1.99151217763613	7.77220598662863	-6.35985041706582	0.000000626141137187626	0.0000118083176974579	5.91799678374419	80213
9904	-2.030935558053	8.08486089747589	-6.35728270520137	0.000000630493661228151	0.0000118773062503387	5.9111335424001	9904
442578	2.24271501081588	10.5456409607499	6.35396520405124	0.000000636162538001872	0.0000119709133251067	5.90226538924601	442578
91977	3.48419201914347	7.52762012399136	6.35301363663328	0.000000637798059362575	0.0000119885008850515	5.89972154803124	91977
1572	2.23273413667596	6.8169522003313	6.3511399884479	0.000000641030874343897	0.0000120360407306832	5.89471247679372	1572
432	2.57233227320063	11.8291252321174	6.34684891110419	0.000000648497390924257	0.0000121557798560629	5.88323949517336	432
6230	-1.39545501321986	13.8381444939515	-6.34665926149316	0.000000648829407108181	0.0000121557798560629	5.8827323976151	6230
1901	-1.60839124940023	7.65752188836608	-6.34603046797134	0.000000649931456220256	0.0000121631045499425	5.88105106737681	1901
25953	-2.09269725168092	8.15460315773332	-6.34172931320303	0.000000657520817862422	0.0000122916869831003	5.86954935410769	25953
1340	-1.54055673974317	11.0471127511108	-6.33930535938328	0.000000661837329818573	0.000012358872845575	5.86306680119257	1340
25771	-1.44258589561421	6.69479356645888	-6.33836928200354	0.000000663511938684165	0.0000123766321823257	5.86056325530669	25771
84891	3.10694482274107	7.24263045899257	6.33769742177294	0.000000664716515861412	0.0000123855947753916	5.85876631647204	84891
222236	-2.36263013515958	7.59353736673416	-6.33631277255547	0.000000667206037937308	0.0000124124003998048	5.85506285684425	222236
2707	2.35540291922416	6.69080908339895	6.33609055404447	0.000000667606452371843	0.0000124124003998048	5.85446848446625	2707
30	-2.31678563855581	11.5966463279574	-6.3329558122833	0.000000673280914607675	0.0000125043105802001	5.84608350235219	30
3249	-2.25848417703309	8.41133416627226	-6.33187064259916	0.000000675256627125473	0.0000125274019598495	5.84318064541718	3249
10565	-2.06830967773566	7.44593778689729	-6.32824546105407	0.000000681899455766103	0.0000126369341179623	5.83348250421551	10565
407024	-1.67779249335633	5.76923079710777	-6.32643692798086	0.000000685238125644066	0.0000126831456578549	5.82864389407718	407024
23098	2.35973441330719	7.01172678871763	6.32609238725801	0.00000068587604405237	0.0000126831456578549	5.82772206849173	23098
10636	-2.68039789685749	6.83475705614368	-6.32329014684511	0.000000691086777926423	0.0000127657012272478	5.82022426491299	10636
155019	-2.13638984929308	7.93133103017971	-6.3228536102761	0.000000691902112097448	0.0000127669747868682	5.81905619093767	155019
52	-1.83301249348712	8.8322134169603	-6.32191788600525	0.0000006936530776751	0.0000127854912646903	5.81655235123315	52
9792	1.97075078382543	8.84368471432714	6.32121319986589	0.000000694974675142373	0.0000127956378261667	5.81466668422226	9792
9203	-1.90597592319261	6.82135434701332	-6.32082719273258	0.000000695699688882492	0.0000127956378261667	5.81363375234662	9203
143502	2.80941131662916	6.52454084624906	6.31954234334484	0.000000698118462645931	0.0000128263333013519	5.81019548688938	143502
10066	-2.78959603767687	7.17839557077137	-6.31685244063277	0.000000703209896286786	0.0000128955460852754	5.80299686274132	10066
284296	-1.61688065311216	5.96739446617328	-6.31675584844357	0.000000703393422833205	0.0000128955460852754	5.8027383553496	284296
11328	-2.52086206579705	8.07609528440391	-6.31631837312834	0.000000704225239361791	0.0000128969729328516	5.8015675411996	11328
131118	-1.8492332046364	7.48512526859789	-6.31567610813991	0.00000070544824747626	0.0000129001616551833	5.79984862130795	131118
57492	-1.76695225008452	5.84831885425764	-6.31543511385222	0.000000705907705890185	0.0000129001616551833	5.79920363002462	57492
4605	-1.60315094052689	5.65136104446312	-6.31230138152674	0.000000711909850109064	0.0000129959636991628	5.79081616385203	4605
2138	1.85896712105865	5.97955632725884	6.31018826298029	0.000000715986309654321	0.0000130564454441761	5.78515994017297	2138
3606	1.62368040450198	11.1806886867141	6.30589711882207	0.000000724337286825666	0.0000131946637818456	5.77367266516365	3606
83955	2.67333264864185	6.3782598302661	6.30406482563427	0.000000727933071233574	0.0000132460587057982	5.76876722257939	83955
9804	-1.71028852649669	10.6004530206346	-6.30043257847962	0.000000735114666024778	0.0000133625253585057	5.75904213262694	9804
90507	-1.91841108873593	6.0351654107816	-6.29730015959788	0.000000741365570182301	0.0000134444573210659	5.75065446307478	90507
388701	1.64391095004043	6.03217939575497	6.2969071021204	0.000000742153725646941	0.0000134444573210659	5.74960191960687	388701
595135	-1.9613264661392	5.58936209958876	-6.29670438907431	0.000000742560535451145	0.0000134444573210659	5.74905908256394	595135
6129	-2.15052808494375	6.39292351735878	-6.29660205655617	0.000000742765984706653	0.0000134444573210659	5.74878504923775	6129
318	2.04863090877665	8.31594611052082	6.29552754989421	0.000000744926708497376	0.0000134693143222491	5.74590760886125	318
646531	-1.27206659646333	12.9126475788916	-6.29470486427677	0.000000746585344111518	0.0000134850499588464	5.7437044632052	646531
79073	-1.72185570265863	7.26196201538597	-6.29114747644201	0.000000753800603871821	0.0000136010119506619	5.73417719513692	79073
5743	3.02002536319485	8.51528365870493	6.28977877476444	0.000000756595429120897	0.0000136370545996975	5.73051132342477	5743
54927	-1.5340743380959	5.89532920375308	-6.28896767220037	0.000000758256608536913	0.0000136526097779199	5.72833883202561	54927
4320	2.70785985854814	6.86560502508445	6.28655093399771	0.000000763228125051913	0.0000137207724329084	5.72186543337489	4320
8519	1.97370918389284	11.6249642353157	6.28607356628438	0.000000764214021126956	0.0000137207724329084	5.72058671734135	8519
283459	-1.98510791191677	8.55632587229347	-6.28595999581365	0.000000764448765189228	0.0000137207724329084	5.72028249561051	283459
7536	-1.88853590399897	7.35919509030956	-6.2830361877961	0.000000770517302165469	0.0000138151975403987	5.71245013166981	7536
693221	-2.45348864798611	6.54079086923246	-6.27934210830262	0.000000778254338447436	0.000013939309381302	5.7025533951772	693221
1933	-1.39864553068103	10.7294356357802	-6.27832701620411	0.00000078039412596775	0.0000139630141471531	5.69983369593712	1933
3344	1.81517228455766	12.0703508807481	6.27743270427302	0.000000782284244107073	0.0000139822068917988	5.69743753232847	3344
55181	-1.85269015265896	6.22204189940899	-6.27645083700352	0.000000784364744324989	0.0000140047588222118	5.69480670696779	55181
9118	2.98361070418421	6.72436490361555	6.2751985294338	0.000000787026412432306	0.0000140273891312863	5.69145115263577	9118
64744	-1.43422436108106	10.2070264933924	-6.27508303229095	0.000000787272351127441	0.0000140273891312863	5.6911416722736	64744
10927	-2.41399743356809	8.5838923046974	-6.27211797111163	0.000000793612820862145	0.000014125647555512	5.68319628937133	10927
28955	2.64176643406835	9.61465787762609	6.26935996891878	0.00000079955689131495	0.0000142166534573204	5.67580514619517	28955
3069	-2.28648464704106	7.8171821069607	-6.26864992018736	0.000000801094472358277	0.0000142292014015455	5.67390219852925	3069
10609	2.16706670181814	7.88936422674049	6.26750907535734	0.000000803571191717731	0.0000142583871725433	5.67084462559551	10609
132864	-1.66415471130844	7.69587598728014	-6.26600241238545	0.000000806853960574612	0.0000143017999954702	5.6668064715693	132864
4697	1.93975669473287	12.3418781656751	6.25940380314831	0.000000821391832184408	0.0000145444174839693	5.64911884216369	4697
157317	1.58051340894152	11.2730919551438	6.25824715351301	0.000000823967295788798	0.0000145749333965537	5.64601808891442	157317
440561	4.27241705463341	7.90210116388119	6.25512759228024	0.000000830954298295504	0.0000146768354010269	5.63765464052184	440561
55323	2.18736151566277	6.86172703058841	6.2549098451687	0.000000831444227044434	0.0000146768354010269	5.63707083941341	55323
7335	-1.57319117449307	6.5854489287207	-6.25420518089562	0.000000833031718308646	0.0000146896984965664	5.63518154140776	7335
4820	-2.25026723170888	9.03617684498031	-6.25322276351097	0.000000835250059920485	0.0000147136480689391	5.63254748741185	4820
539	-1.89813442840348	6.16599856665842	-6.25094464058112	0.000000840417186209131	0.0000147762494454131	5.62643910932985	539
9672	-2.73511307988734	9.54309531519032	-6.25089441671733	0.000000840531465091316	0.0000147762494454131	5.62630443859462	9672
9926	-1.74991476191682	7.63513598451142	-6.25041699056114	0.000000841618581117261	0.0000147801702566845	5.62502425407845	9926
55589	-1.60544442523309	7.07414435901944	-6.24870482928537	0.000000845528942613561	0.0000148336128855436	5.62043307201634	55589
677847	-2.6601637464553	7.50523149211913	-6.24680106270726	0.000000849898490964029	0.0000148715420875515	5.61532783645549	677847
693176	-1.83023678102719	6.6166557390851	-6.24667641458417	0.000000850185380369799	0.0000148715420875515	5.61499356422722	693176
3586	1.37273221836607	11.8505240479267	6.24630975887217	0.000000851029841081694	0.0000148715420875515	5.61401028689917	3586
339416	2.21457826976057	6.63896614183545	6.24624952614619	0.000000851168646811629	0.0000148715420875515	5.61384875707864	339416
8491	-2.5976171448703	7.5348060801315	-6.24535073418474	0.000000853242626826905	0.0000148925664610961	5.61143837850224	8491
594	-1.83631835165335	7.24009641382678	-6.24250769584606	0.000000859836714298133	0.0000149923618736693	5.60381352079851	594
83892	1.97401554383097	7.62028704041795	6.23939777656378	0.000000867108855305793	0.0000150939431208178	5.5954722045339	83892
205428	-2.32442936751667	6.86429036024368	-6.23926214504659	0.000000867427424014257	0.0000150939431208178	5.5951084018249	205428
84314	-3.35078520148523	9.12819774696343	-6.23835556241044	0.000000869559830465498	0.0000151156716464556	5.59267665101561	84314
142679	2.18317137949975	10.0289475875356	6.23333828750501	0.00000088145739097303	0.0000153069326625317	5.57921756144234	142679
56034	-1.59717929517385	5.76607907315547	-6.23281924211783	0.000000882697573841622	0.0000153129229214614	5.57782508833712	56034
26780	-2.69249696479076	9.88236440922218	-6.22970275726956	0.000000890181159760031	0.0000154271010513631	5.56946388902475	26780
