logFC	AveExpr	t	P.Value	adj.P.Val	B	entrez_id	names	condition	id	up-sig	down-sig	not-changed	total	description	source	NES_score	setSize	NES_score_condition
914	0.911583876502703	6.93982386810268	1.98325771804883	0.0569842343063939	0.101819213184046	-5.06329729687325	914	914	0										
10418	0.798385247326833	7.54855325404119	1.98263637093053	0.0570572508638502	0.101939030293102	-5.06440723290867	10418	10418	0										
1429	0.82788756075822	6.3398718667793	1.98203777283179	0.0571276715776848	0.102050175283047	-5.06547628265074	1429	1429	0										
81309	0.668171619899692	6.2612340025743	1.98200615693681	0.0571313930728124	0.102050175283047	-5.06553273939419	81309	81309	0										
390113	0.790906522557222	5.7036421461213	1.9818585976139	0.0571487650327726	0.102070546714584	-5.06579622818401	390113	390113	0										
64121	1.36917914952025	9.41008847382324	1.98168020113505	0.0571697735852189	0.102097408349882	-5.06611476141142	64121	64121	0										
8487	0.676845488802101	8.31134026342372	1.98102556675399	0.0572469234131713	0.102224514561259	-5.06728344835	8487	8487	0										
1103	0.770940271314019	6.60730174749354	1.98088401460728	0.0572636175663671	0.102243651197569	-5.06753611608799	1103	1103	0										
8833	-0.658869193460327	5.33749742424182	-1.98037676255823	0.0573234760629235	0.102339845324737	-5.06844143856699	8833	8833	0										
2517	0.769102385588168	8.46616874568655	1.98017239481002	0.0573476080427445	0.102372243328235	-5.06880613606865	2517	2517	0										
7993	-0.539311825956163	7.22927208697762	-1.97998166649813	0.0573701374843401	0.102401774148976	-5.06914646807368	7993	7993	0										
5696	-0.411974010859895	9.81606946292585	-1.97975925142677	0.0573964196529897	0.102437996469573	-5.06954330998739	5696	5696	0										
598	-0.511323575805389	8.07330580900048	-1.97929758560987	0.0574510070595918	0.102524723605041	-5.07036692494902	598	598	0										
26263	1.17342592163042	7.6989520938274	1.97883958421404	0.0575052060812565	0.102610739622355	-5.07118385882515	26263	26263	0										
100302126	0.563775271035915	5.52119795861081	1.97877755814575	0.057512549568909	0.102613138664461	-5.0712944832797	100302126	100302126	0										
9985	0.997985471926691	9.8854281905592	1.97865970175293	0.0575265052694549	0.10262733339946	-5.07150467474772	9985	9985	0										
7398	0.715049544136029	7.21212300412149	1.97850740140718	0.0575445439631476	0.102648808477384	-5.07177628138108	7398	7398	0										
344167	-0.606140151677246	6.06932016299153	-1.97818227800584	0.0575830686576868	0.102706818497365	-5.07235604108034	344167	344167	0										
10146	-0.578188805636164	5.96637107330379	-1.97800132855525	0.0576045195915748	0.102734366344895	-5.07267867868361	10146	10146	0										
8352	-1.13195210542976	6.54610881674729	-1.977934558381	0.0576124367318432	0.102735593192467	-5.07279772600361	8352	8352	0										
122616	0.744047108519609	6.38097481601232	1.97789422327708	0.057617219847725	0.102735593192467	-5.07286963966254	122616	122616	0										
1326	0.893273599606809	6.43359019533558	1.97781159721658	0.0576270190982981	0.102742355813674	-5.07301695061096	1326	1326	0										
5685	0.738285039079555	7.85869484743216	1.97771380790721	0.0576386185579599	0.10275232625679	-5.07319128953112	5685	5685	0										
337	0.989966632390274	6.95670525013446	1.97759163797896	0.0576531128405856	0.102767454683015	-5.07340908507746	337	337	0										
131450	-0.675420462378407	7.89879371902286	-1.97747907680286	0.05766646996061	0.10278055315997	-5.0736097418261	131450	131450	0										
23097	0.633881588429585	12.200756286246	1.97735767809288	0.0576808788256035	0.102795523266508	-5.07382614307134	23097	23097	0										
58477	0.64547233484926	5.68019640438631	1.97726481836368	0.0576919025132395	0.10280445801531	-5.07399166489748	58477	58477	0										
201161	0.834896373858852	7.19653335326887	1.976921403835	0.0577326864129407	0.102864093548365	-5.07460374775397	201161	201161	0										
57673	0.791827909464572	7.25870916393747	1.9768817593972	0.0577373962091698	0.102864093548365	-5.07467440259656	57673	57673	0										
140461	-0.782642739102631	8.24240244992805	-1.97648855226258	0.057784127790809	0.102936628396354	-5.07537512342503	140461	140461	0										
220972	-0.439243423857839	9.43541268305718	-1.97610910719313	0.057829255163378	0.103006290697655	-5.0760512191944	220972	220972	0										
143684	-0.609037360066306	5.64320436583003	-1.97573686172212	0.0578735562484795	0.103067301434139	-5.07671439110121	143684	143684	0										
1054	-0.664224972233121	6.71507818571961	-1.97571108049059	0.0578766255824793	0.103067301434139	-5.07676031800828	1054	1054	0										
10762	-0.708866059328608	8.40134774454982	-1.97566943260815	0.0578815841903735	0.103067301434139	-5.07683450894375	10762	10762	0										
83539	0.701659900871118	5.59413075698662	1.97554940091614	0.0578958772746475	0.103082021524185	-5.07704832503177	83539	83539	0										
23354	0.564643464183386	5.83885842496053	1.97417595758814	0.0580596435237092	0.103357880270132	-5.07949418008258	23354	23354	0										
55268	0.347277872810624	14.9615305749841	1.97414869733034	0.0580628980716571	0.103357880270132	-5.07954271263437	55268	55268	0										
56931	-1.49794319280682	9.03193247939401	-1.97400070559667	0.058080569295218	0.103378275189066	-5.07980617950108	56931	56931	0										
2043	-0.627426502638283	5.92112206621948	-1.97395152591111	0.0580864427268119	0.103378275189066	-5.07989372984317	2043	2043	0										
6827	1.06749465447738	8.80904358288491	1.97365141766848	0.0581222953140809	0.10343132140526	-5.08042795075055	6827	6827	0										
255919	0.520260867524654	6.42500098104228	1.97295919824722	0.0582050654858762	0.103567839918435	-5.08165993149421	255919	255919	0										
245	-1.00986348647752	7.81665293266603	-1.97231074554828	0.0582826958744102	0.103695185451611	-5.08281372078293	245	245	0										
79751	0.55967621318084	12.535998066621	1.97212846204932	0.0583045344867176	0.103723251419169	-5.08313800526434	79751	79751	0										
11077	0.688256749802985	5.62421249129645	1.97204078915162	0.0583150407528229	0.103731153502188	-5.08329396827713	11077	11077	0										
27067	-0.614881362768926	7.65193453396238	-1.97153604233771	0.058375559205453	0.103828006676643	-5.08419176979701	27067	27067	0										
1022	-0.645196531147567	10.2021133245041	-1.97102205558217	0.0584372419429428	0.103926910317533	-5.08510582730955	1022	1022	0										
147990	0.555458827482911	6.49502979880787	1.97081885435796	0.0584616435147182	0.103952235548629	-5.08546714393439	147990	147990	0										
2162	0.577142823960916	5.29060750233552	1.97080225950865	0.0584636367131137	0.103952235548629	-5.0854966503568	2162	2162	0										
127385	0.797698504067662	6.53462029292559	1.97071748552371	0.0584738197977702	0.103959535146124	-5.08564737954571	127385	127385	0										
56937	0.508749701441594	6.06387676300314	1.9705376003066	0.0584954328180536	0.103987152187987	-5.08596720137348	56937	56937	0										
3480	-0.687089125080682	5.54786733113355	-1.97018232728577	0.0585381390190377	0.104049493781665	-5.08659878386781	3480	3480	0										
8496	0.47855779668313	8.68273667405791	1.97014466785204	0.0585426675331625	0.104049493781665	-5.08666572742146	8496	8496	0										
79035	1.05382415084652	8.13336251628269	1.9695495196757	0.058614274260095	0.10416593882794	-5.087723536094	79035	79035	0										
56889	0.81115799186563	7.6354618345166	1.96939048062757	0.0586334223967649	0.104173410519099	-5.08800616895112	56889	56889	0										
128553	0.892216282994022	9.99377666654268	1.96938322130513	0.0586342965421506	0.104173410519099	-5.08801906928779	128553	128553	0										
130589	-0.567458687646052	8.04357213316285	-1.96936285307794	0.0586367492825421	0.104173410519099	-5.08805526489563	130589	130589	0										
120776	0.370605526054891	5.21184176337422	1.96887599167329	0.0586954037969002	0.104266785953472	-5.08892036330746	120776	120776	0										
5900	-0.684970400132542	9.02304846512034	-1.96881887117901	0.0587022887356253	0.104268187832074	-5.08902184940697	5900	5900	0										
80045	-0.848574654190999	5.97748551373198	-1.968727220704	0.0587133371722345	0.104276983940512	-5.08918468032146	80045	80045	0										
999	-0.751965723357761	6.64887242257578	-1.96834371146401	0.0587595888119991	0.104348293877621	-5.08986597996897	999	999	0										
79053	0.451518653198833	8.11529183096849	1.96797530665092	0.0588040488277764	0.104416407681835	-5.0905203518314	79053	79053	0										
53905	1.02247339048777	6.94701607954461	1.96701336131399	0.0589202774445592	0.10461193125277	-5.09222854972553	53905	53905	0										
100132111	1.08166868000582	7.95457130121046	1.96694629293971	0.0589283885722626	0.104615473433166	-5.09234762436141	100132111	100132111	0										
376940	-0.549190204836647	6.15171282814757	-1.96512906219486	0.0591485328796806	0.104985296078584	-5.09557280031604	376940	376940	0										
7433	-0.414055994639353	15.3113670738223	-1.96512537956919	0.0591489797316173	0.104985296078584	-5.0955793338476	7433	7433	0										
140545	0.626882351468937	5.97182387420408	1.96489935237555	0.0591764116491681	0.105023087908178	-5.09598032224905	140545	140545	0										
339665	1.41514109858552	6.53423882915224	1.96401706238716	0.0592835976719411	0.105199425454601	-5.09754523209517	339665	339665	0										
284383	-0.56497323541388	5.98806321348919	-1.96397921899986	0.0592881989106927	0.105199425454601	-5.09761234261712	284383	284383	0										
971	0.689576076740106	6.72211319962845	1.96392968845167	0.059294221619866	0.105199425454601	-5.09770017737356	971	971	0										
91289	-0.828575462021877	8.93374042307173	-1.9636426430795	0.0593291356710444	0.105250452774654	-5.09820917471075	91289	91289	0										
4297	-0.927050209423918	7.74420026321733	-1.96353614037367	0.0593420944302162	0.105262524652997	-5.09839801406263	4297	4297	0										
55768	0.632252706299411	7.9877389814659	1.96337490033854	0.0593617180808849	0.105286415156941	-5.09868389304043	55768	55768	0										
8877	1.08992831085405	6.015273285278	1.9627346568741	0.0594396945932862	0.105407602104686	-5.0998188700196	8877	8877	0										
1738	-0.598700820213296	5.67833666055068	-1.96271270716622	0.0594423694768663	0.105407602104686	-5.09985777586995	1738	1738	0										
255180	0.762123280163785	5.67923876438966	1.96207482468785	0.0595201504524272	0.105534588316447	-5.10098827775373	255180	255180	0										
56834	-0.321031091232657	13.9688888341709	-1.9615806047934	0.0595804748556456	0.105627008553501	-5.10186397805777	56834	56834	0										
51764	-0.537189732966386	5.3391767979793	-1.96154662240157	0.0595846247022933	0.105627008553501	-5.10192418474381	51764	51764	0										
55521	0.404799266284957	6.36732783470143	1.96100614577484	0.0596506603278977	0.105725430008508	-5.10288164177181	55521	55521	0										
1896	-1.07438684388785	7.50544386386383	-1.96099104242774	0.0596525065777326	0.105725430008508	-5.10290839454167	1896	1896	0										
440348	-0.526153654231007	5.346840194291	-1.96056543913773	0.0597045533131456	0.105801401774423	-5.10366220711241	440348	440348	0										
403340	0.72218085482434	5.54291664341036	1.96053937261771	0.0597077422583165	0.105801401774423	-5.10370837110613	403340	403340	0										
5962	-0.72393247417163	6.53519892818655	-1.96045301537442	0.0597183081570883	0.105809163147607	-5.10386130706442	5962	5962	0										
10140	-0.622435526801643	11.3869515262393	-1.95984936040565	0.0597922115754551	0.105929132987898	-5.1049302177652	10140	10140	0										
3421	-0.829543303065774	6.85860622906227	-1.95964673507966	0.0598170361970393	0.10596213796089	-5.10528895656804	3421	3421	0										
10656	0.544824401475948	8.18594277093398	1.95928308226671	0.0598616116527695	0.106025110350064	-5.10593271628095	10656	10656	0										
4809	-0.566126155895473	9.6093016268644	-1.9592555967595	0.0598649819211293	0.106025110350064	-5.10598136905278	4809	4809	0										
10482	-0.660506832564225	8.73535347647491	-1.95848128095553	0.0599599964915518	0.106182393621285	-5.10735179087709	10482	10482	0										
112	-0.554106331831814	8.1831179288624	-1.95840660670551	0.059969166558989	0.106187639129556	-5.10748393118656	112	112	0										
222545	0.805835530854712	6.31690127376925	1.95825493659214	0.0599877955587023	0.106209630786834	-5.10775230821708	222545	222545	0										
124872	0.567331551060788	5.16248446109493	1.95767747621098	0.0600587688170774	0.10631886572404	-5.10877396712657	124872	124872	0										
3082	-0.648458178670075	8.12900060370381	-1.95765182350366	0.0600619233844724	0.10631886572404	-5.10881934728166	3082	3082	0										
79175	0.557691516050738	5.9375061112292	1.95719367230418	0.0601182875635089	0.106407627149609	-5.10962974965666	79175	79175	0										
57045	-0.558192834472972	6.01261052676516	-1.95689327943498	0.0601552685332571	0.106462066038423	-5.11016102219503	57045	57045	0										
163033	0.786381206887572	9.05460610466897	1.95662760080246	0.0601879924226937	0.106508960313488	-5.11063084761046	163033	163033	0										
23636	0.539245657009847	9.93441497914812	1.95653926492887	0.0601988762771755	0.106512022717995	-5.11078704977412	23636	23636	0										
100233209	0.818959645009365	6.18696128095519	1.95651247917947	0.0602021768861487	0.106512022717995	-5.11083441329732	100233209	100233209	0										
9882	-0.744432323981237	7.90982675504619	-1.95634252942156	0.0602231222128735	0.106538060342455	-5.11113491304168	9882	9882	0										
22899	-0.771178893423604	6.05906688489751	-1.95624416237153	0.0602352482895507	0.106548492450131	-5.11130883343315	22899	22899	0										
57565	0.645071811825817	5.60243722720347	1.95581464616583	0.0602882213377698	0.106631168026321	-5.11206817250056	57565	57565	0										
3678	0.619230985640169	11.5695801671179	1.95565672573276	0.0603077081832225	0.106654605921632	-5.11234732710815	3678	3678	0										
90485	1.52165805554408	6.8772078536319	1.955560900443	0.0603195353780598	0.10666449422534	-5.11251670828137	90485	90485	0										
440465	-0.752684834736212	7.73587167311902	-1.9554508955457	0.0603331151802036	0.106677479342297	-5.11271114558548	440465	440465	0										
165918	-0.85706498674115	9.5658412124669	-1.95516262833037	0.0603687136313316	0.106729389836065	-5.11322062788942	165918	165918	0										
10901	0.907662890460383	11.2437193691303	1.95510896985286	0.0603753420015727	0.106730076988105	-5.11331545734215	10901	10901	0										
6570	-0.537459337774009	5.93780530126083	-1.95453153591791	0.0604467119505665	0.1068401709394	-5.11433581810788	6570	6570	0										
90780	-0.904978697620572	8.61254841204884	-1.95450403787217	0.0604501125022811	0.1068401709394	-5.11438440308837	90780	90780	0										
5537	0.465094094756305	11.2921322664247	1.95432534081422	0.0604722151792822	0.106868193061434	-5.11470012166366	5537	5537	0										
8501	-0.832915491489186	7.12642808070698	-1.95352107797382	0.0605717801221726	0.107033088738612	-5.116120805469	8501	8501	0										
55802	-0.632967740808969	5.9698247855196	-1.95246663861924	0.0607025326841791	0.107253054597963	-5.11798273578057	55802	55802	0										
2246	0.588818887987247	6.6096044468961	1.95236851585348	0.0607147126129459	0.107263495067593	-5.11815596207258	2246	2246	0										
51719	-0.704528052004033	9.74791948213018	-1.95226115390119	0.0607280418393983	0.107275963612817	-5.1183454916477	51719	51719	0										
54887	0.468169496632433	6.29805612629223	1.95212641459382	0.0607447736373781	0.107294439598033	-5.11858334011142	54887	54887	0										
608	0.623353737447164	5.31161109142284	1.95197645103715	0.0607634006959946	0.107316259050592	-5.11884804843945	608	608	0										
8260	1.01593800495763	11.4377576732828	1.95191932413499	0.0607704977712685	0.107317712613829	-5.11894888196829	8260	8260	0										
4931	0.926305693589453	8.79418776073425	1.95169180940909	0.0607987698970483	0.10735655611531	-5.11935044122082	4931	4931	0										
91949	-0.768372732796407	7.20197584068551	-1.95160783598658	0.0608092077555613	0.107363903660082	-5.11949864372113	91949	91949	0										
9436	-0.681471339020615	6.35866308924199	-1.95127000052334	0.0608512163446488	0.107426984784314	-5.12009483152944	9436	9436	0										
11044	0.84126346246742	9.21399590598092	1.95116678538773	0.0608640558111818	0.107438562915404	-5.12027696249071	11044	11044	0										
145957	1.17925325889256	7.30182138200677	1.95094636196134	0.0608914833361505	0.107475887159721	-5.12066589177776	145957	145957	0										
645447	-1.11774867338331	7.24478094791818	-1.9506591812755	0.0609272337086079	0.10752789234273	-5.12117256155293	645447	645447	0										
4622	0.6507913273415	5.39382862799131	1.95046058001518	0.0609519677650112	0.107560446571806	-5.12152291830099	4622	4622	0										
64866	0.61241028062083	7.06302716012827	1.94955841674617	0.0610644345994142	0.107747798001133	-5.12311410100749	64866	64866	0										
57623	-0.821109565913693	6.43759541310988	-1.94948521419537	0.0610735682176791	0.107747894368225	-5.12324318672008	57623	57623	0										
9807	-0.372924490351037	9.21714703602607	-1.94945701001798	0.0610770876231694	0.107747894368225	-5.12329292110755	9807	9807	0										
9242	-1.82134641187166	8.13632887432562	-1.94922287548739	0.061106310490056	0.107788330507622	-5.12370576559309	9242	9242	0										
84866	-0.90936024681222	6.43724977147336	-1.94894592922802	0.0611408925244646	0.10783821062394	-5.12419405020621	84866	84866	0										
55211	0.651413703537802	6.08797345988937	1.94745963629079	0.0613267762647773	0.108154913703373	-5.12681363135289	55211	55211	0										
285440	0.564432635978259	12.8606855630969	1.94718882327909	0.0613606985945321	0.108203582418502	-5.1272907729781	285440	285440	0										
136227	-1.00349168313416	6.5288191340905	-1.94692462796891	0.0613938077438233	0.108250807283589	-5.12775620610427	136227	136227	0										
4440	0.638187145847749	7.81802329331772	1.94597480307949	0.0615129691509387	0.108449735861349	-5.12942911479203	4440	4440	0										
80145	-0.729080621487677	6.96979279156984	-1.94550822253833	0.061571578359268	0.108541878577273	-5.13025066575015	80145	80145	0										
55159	1.00703352088589	8.96579911968519	1.94513889239137	0.0616180060246163	0.108612530198997	-5.13090087226139	55159	55159	0										
6870	1.07228185728573	7.73033713729273	1.9449085065206	0.0616469827644799	0.108652410117097	-5.13130641927514	6870	6870	0										
64760	0.599989112459373	7.47918122306917	1.94444373179134	0.0617054758616513	0.10874429884747	-5.1321244479402	64760	64760	0										
57661	-0.742971492820299	11.6039721463918	-1.94437236975463	0.0617144612392369	0.108748929586602	-5.13225003574464	57661	57661	0										
28973	0.51148738516495	8.2975104718594	1.94352805018148	0.0618208582589474	0.108925193708209	-5.13373565960866	28973	28973	0										
4868	0.568067503047121	5.47687108346883	1.94306147616065	0.0618797221637378	0.109017679226567	-5.13455640893553	4868	4868	0										
23059	-0.365294692622786	9.45357640846708	-1.9430060969871	0.0618867121509859	0.109018765328796	-5.13465381630839	23059	23059	0										
163059	0.863987978719969	7.6361276848391	1.94259245674666	0.0619389437915705	0.109093495518777	-5.13538130799786	163059	163059	0										
57684	-0.782498401178331	5.94932218480869	-1.94256913375519	0.0619418900016579	0.109093495518777	-5.13542232388769	57684	57684	0										
4439	-0.496126971309908	6.57734388016424	-1.94251863409745	0.0619482696446053	0.109093498638008	-5.13551113146141	4439	4439	0										
64794	0.718231690959374	7.98372767023409	1.9423199395249	0.0619733763701887	0.109126477538818	-5.13586053416323	64794	64794	0										
1382	0.968050207244868	7.84653039099991	1.94175649954073	0.0620446199487689	0.109230107757888	-5.13685118979481	1382	1382	0										
6161	-0.525531247617897	6.57434766695509	-1.94175349444997	0.0620450001155007	0.109230107757888	-5.1368564728381	6161	6161	0										
2793	1.226114775752	7.92370977788397	1.9416944818212	0.062052466070955	0.10923200907108	-5.13696021761202	2793	2793	0										
88	0.356260962153327	5.06648091421025	1.94134883016104	0.0620962117477376	0.109297767230402	-5.13756782812106	88	88	0										
1164	-0.65267762718258	6.68626774644929	-1.94089262745855	0.0621539898854268	0.109388208353763	-5.13836964617537	1164	1164	0										
10844	-1.01670376330802	8.54496120413811	-1.94079836800535	0.0621659336935809	0.109397972821883	-5.13853529782021	10844	10844	0										
137797	0.720343256737556	6.36960146181519	1.94072553334532	0.0621751640913618	0.109402960784152	-5.13866329329686	137797	137797	0										
93589	0.932903658295031	7.13118236487898	1.94028137073299	0.0622314790310288	0.109490025240392	-5.13944375974016	93589	93589	0										
6777	-0.838904622489716	8.50443722513731	-1.94023432832307	0.0622374460925072	0.109490025240392	-5.13952641294771	6777	6777	0										
668	0.794117608517113	5.32447150926827	1.93994272871148	0.0622744449585561	0.109533602710307	-5.1400387173304	668	668	0										
51226	0.626193675074996	6.72884008188676	1.93988738179738	0.0622814696716421	0.109533602710307	-5.14013594834244	51226	51226	0										
23475	0.326687306657844	14.8240619629626	1.93986009891559	0.0622849327096975	0.109533602710307	-5.1401838769215	23475	23475	0										
1728	1.27286101525358	10.2042325066777	1.939837264322	0.0622878312518654	0.109533602710307	-5.14022399067512	1728	1728	0										
1997	0.590987863998436	9.96240433666728	1.93977798140723	0.0622953569627556	0.109535575745059	-5.14032813186271	1997	1997	0										
5236	-0.710025512129761	11.9374706241114	-1.93934031511774	0.0623509413193705	0.109618389974018	-5.14109689663032	5236	5236	0										
149465	-0.518254399372847	5.77433855567678	-1.9392732964525	0.0623594566145906	0.109618389974018	-5.14121460378853	149465	149465	0										
390079	0.466131418760849	5.12544157752935	1.93925579129937	0.0623616809609569	0.109618389974018	-5.14124534817045	390079	390079	0										
9397	0.459544170907924	5.60264936885958	1.93909280830837	0.0623823942145515	0.109643531960533	-5.14153158575417	9397	9397	0										
283120	-0.825290038020098	12.3873786352844	-1.93879703343687	0.0624199990810511	0.109698354493104	-5.14205099096207	283120	283120	0										
222008	0.671858768828233	5.7545967518925	1.9376592173346	0.0625648452756664	0.109941614797645	-5.1440485245539	222008	222008	0										
146713	1.47752801410314	6.66748737066438	1.93759808237948	0.0625726361507509	0.109944010411771	-5.14415582676963	146713	146713	0										
161725	0.695379075629149	6.19138204018521	1.93729771780343	0.0626109260781025	0.109999988759855	-5.14468297986466	161725	161725	0										
266722	1.33119207871499	6.83164543925331	1.93720922866476	0.0626222104008176	0.110008514830645	-5.14483827026837	266722	266722	0										
1655	0.807256664197125	9.14914783165402	1.93685473300077	0.0626674341945891	0.110071820187991	-5.14546032346379	1655	1655	0										
55614	0.541731718240444	5.43179722693002	1.93682587416699	0.0626711170307424	0.110071820187991	-5.14551095981912	55614	55614	0										
886	0.777159561178417	6.01732924510259	1.93652252938649	0.0627098399433214	0.110128522816274	-5.14604318037353	886	886	0										
79092	-0.716732920461506	5.64183319719266	-1.93627931329241	0.0627409022818226	0.110162659924317	-5.14646985857247	79092	79092	0										
116085	0.755265811088991	6.03114526889084	1.93626865048755	0.062742264388111	0.110162659924317	-5.14648856357548	116085	116085	0										
4886	-0.625009073523515	6.36959584080555	-1.93621906023087	0.0627485995698694	0.110162659924317	-5.14657555521138	4886	4886	0										
84240	-0.487454837159552	8.5713712469014	-1.93569827920264	0.0628151632563516	0.110268202740137	-5.14748901042611	84240	84240	0										
58496	-1.40742329919345	8.72853724698697	-1.93554515758541	0.0628347462007594	0.11029126051965	-5.14775755146291	58496	58496	0										
9648	-0.534894929104355	6.26554802380358	-1.93490793257036	0.0629162989032265	0.110423075388846	-5.14887492655066	9648	9648	0										
11039	0.719658364932204	8.16923233404665	1.93469759743012	0.062943238020277	0.110459021887436	-5.14924368762768	11039	11039	0										
84191	-0.672808678361708	7.75828922375922	-1.93383985749761	0.0630531988269052	0.110640640740071	-5.15074716510705	84191	84191	0										
11118	-0.806170003596781	8.18134959696287	-1.93377342167011	0.0630617227580283	0.110644247387022	-5.15086359488374	11118	11118	0										
10951	-0.554198306184177	5.80281819668698	-1.93297545548264	0.0631641827662887	0.110812650894089	-5.15226180274554	10951	10951	0										
81318	1.20272646371791	6.322215469915	1.93249781676465	0.0632255815342905	0.11090899109261	-5.15309851637377	81318	81318	0										
636	-0.601996028141317	5.57180591623105	-1.93207358565025	0.0632801584751899	0.110986669227408	-5.15384153906853	636	636	0										
245936	0.764333451880026	6.21498982116579	1.93205274706142	0.063282840396078	0.110986669227408	-5.15387803374212	245936	245936	0										
7567	0.922991388081788	5.78842399865018	1.93138596775633	0.0633687069312199	0.111125869597962	-5.15504560655688	7567	7567	0										
352909	1.34350675807845	8.41016018268059	1.93114089563875	0.0634002922996344	0.111169861587416	-5.15547466562455	352909	352909	0										
6376	1.03827901002571	9.29853966545203	1.93067072157527	0.0634609275805194	0.111264777189912	-5.15629770404992	6376	6376	0										
644936	0.604396759103035	5.49747818569215	1.93042941484488	0.0634920669162335	0.111301804902413	-5.15672005108461	644936	644936	0										
79038	0.804151128226543	10.5304058986079	1.93037482977564	0.0634991126685962	0.111301804902413	-5.15681558296523	79038	79038	0										
23312	1.02668180114258	9.77417148787789	1.93035581198226	0.0635015676143028	0.111301804902413	-5.15684886640702	23312	23312	0										
79669	0.870347681653443	5.95635580910161	1.93026915176508	0.0635127553477784	0.111310008219646	-5.1570005290957	79669	79669	0										
100009676	0.700624567216118	6.76294065574285	1.92956856634749	0.0636032630753934	0.11145720878031	-5.15822642068486	100009676	100009676	0										
5599	-0.856033989628461	6.90673745501356	-1.92947788382207	0.0636149864287981	0.111466333012148	-5.15838507292409	5599	5599	0										
28231	-0.626702867454193	6.44113686095368	-1.92939161641467	0.0636261407438654	0.111474458406619	-5.1585359954458	28231	28231	0										
3037	0.61932609796212	6.07299429158786	1.92910057245233	0.0636637850725217	0.111528988495031	-5.15904513083765	3037	3037	0										
9622	0.776316999189308	5.81197058180226	1.92848919705763	0.063742924918442	0.111656193623139	-5.1601144432966	9622	9622	0										
128989	1.29380118547835	8.32022934159265	1.92838167688112	0.06375685177176	0.111669153139049	-5.16030247213628	128989	128989	0										
124402	-0.895464419007933	5.83428896140449	-1.92813570996438	0.0637887212778602	0.111713533066223	-5.1607325832021	124402	124402	0										
11165	0.942960328254822	9.40942662045471	1.92771623762111	0.0638431035333192	0.111792010083479	-5.16146599801221	11165	11165	0										
5450	1.43558105018956	7.86166352480594	1.92768925447086	0.0638466031280625	0.111792010083479	-5.16151317175762	5450	5450	0										
5529	0.555296485605149	9.23524449389057	1.92753162967559	0.0638670496968599	0.111816364899159	-5.16178873181366	5529	5529	0										
27286	0.781333768926642	6.77452347196038	1.92686867651107	0.063953108129373	0.111951394014864	-5.16294751861189	27286	27286	0										
5741	1.07407657439525	6.53193353069533	1.92683667157932	0.0639572652623939	0.111951394014864	-5.16300345281011	5741	5741	0										
84105	-0.616746235613601	8.32836453080434	-1.92659649656093	0.0639884691853219	0.111994552892145	-5.16342317774471	84105	84105	0										
401551	0.622167490287752	5.91774220957737	1.92631206036542	0.064025440707367	0.112047796531565	-5.16392020059269	401551	401551	0										
8148	-0.533194587614521	12.2025601935578	-1.92595674724053	0.0640716510228372	0.112117195984208	-5.1645409943068	8148	8148	0										
163227	0.755233049068325	11.3758352245448	1.92590303415238	0.0640786392105294	0.112117954551566	-5.16463483273727	163227	163227	0										
4723	-0.848687062473426	9.61419670095199	-1.92550441925684	0.0641305205656055	0.11219725419604	-5.16533116245271	4723	4723	0										
9814	-0.553969685819148	6.21308246048309	-1.92543337818507	0.0641397706831383	0.11220196129424	-5.16545525056959	9814	9814	0										
375484	-1.076699079512	7.75661643604973	-1.92536268757037	0.064148976319392	0.112206589625033	-5.16557872304589	375484	375484	0										
345778	-1.1304580997827	8.20325230250931	-1.92409832904656	0.0643138205786377	0.112483386086854	-5.16778653889277	345778	345778	0										
201501	-0.6829304814704	6.05124338374637	-1.92404812149809	0.0643203741195863	0.112483386086854	-5.16787418801125	201501	201501	0										
60678	1.05637626586069	8.06520764479733	1.9239545487062	0.0643325896308734	0.112488837936411	-5.16803753669656	60678	60678	0										
26060	-0.532015900530736	6.11492110809674	-1.92392349234848	0.0643366443456245	0.112488837936411	-5.1680917499858	26060	26060	0										
29102	0.676013117775045	7.16912676508153	1.92372627681693	0.0643623979674224	0.112520306887634	-5.16843600203556	29102	29102	0										
728294	0.834353594758111	9.86101252753677	1.92366688229295	0.0643701558260473	0.112520306887634	-5.16853967357494	728294	728294	0										
51192	-0.645480362990914	6.74827435044195	-1.92363456533663	0.0643743772699436	0.112520306887634	-5.16859608091616	51192	51192	0										
7314	-0.350473053855479	12.1312223099476	-1.92344088577157	0.064399681953041	0.112553035639804	-5.1689341218988	7314	7314	0										
283870	0.697250307841113	7.09412047802858	1.92329859649094	0.0644182778834862	0.112574033837049	-5.16918245154044	283870	283870	0										
25915	0.54908351357764	7.44367557426472	1.92286489469354	0.0644749875980742	0.112661626607933	-5.16993928020107	25915	25915	0										
676	1.25542386025136	5.82073781132268	1.92275266809984	0.06448966911682	0.112675770198489	-5.17013509914373	676	676	0										
4708	0.811166932803177	11.4172625607994	1.92262604686224	0.0645062372346968	0.112693206812327	-5.17035602407068	4708	4708	0										
4435	0.811684690693359	5.73802364020456	1.92245024075919	0.0645292472187464	0.112721892736587	-5.17066274670983	4435	4435	0										
56181	-0.765648604624158	7.00278115864362	-1.92223711523523	0.0645571512326802	0.11275912098795	-5.17103455027171	56181	56181	0										
9857	-0.548679746394282	6.23761124562598	-1.92205898766393	0.0645804810900651	0.112788352975859	-5.17134527457187	9857	9857	0										
